timestamp,station_id,station_name,lat,lon,pm25,aqi,temp_2m,rel_humidity_2m,wind_speed_10m,wind_direction_10m,u_wind,v_wind,cams_pm25_bg,cams_no2_bg,status
2026-08-22T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.9,46,23.2,88,11.8,258,3.206,0.681,9.2,14.0,active
2026-08-22T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,30.8,51,23.1,89,11.1,261,3.045,0.482,8.4,13.3,active
2026-08-22T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.1,36,23.4,89,10.0,252,2.642,0.858,6.9,12.2,active
2026-08-23T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.5,30,23.3,89,12.2,244,3.046,1.486,5.6,10.4,active
2026-08-23T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.5,19,22.9,89,10.8,252,2.853,0.927,4.3,8.1,active
2026-08-23T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.5,17,22.8,90,9.9,261,2.716,0.43,3.4,6.4,active
2026-08-23T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.3,25,22.6,89,10.4,270,2.889,0.0,2.2,5.5,active
2026-08-23T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,14.9,24,22.9,91,10.7,262,2.943,0.414,2.9,5.8,active
2026-08-23T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.9,26,22.9,90,9.9,265,2.74,0.24,2.8,5.3,active
2026-08-23T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.3,32,23.4,87,10.9,261,2.991,0.474,3.3,4.6,active
2026-08-23T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.2,30,24.4,82,14.9,258,4.048,0.861,4.0,3.9,active
2026-08-23T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.6,26,25.8,74,15.9,264,4.393,0.462,5.7,3.1,active
2026-08-23T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.6,17,26.4,71,15.5,265,4.289,0.375,7.6,2.4,active
2026-08-23T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,13.9,23,26.8,72,18.4,265,5.092,0.445,8.8,1.8,active
2026-08-23T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.5,29,27.6,69,18.9,271,5.249,-0.092,9.4,1.5,active
2026-08-23T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.7,19,27.4,71,19.3,268,5.358,0.187,9.3,1.4,active
2026-08-23T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,7.7,12,27.1,72,19.8,267,5.493,0.288,9.3,1.6,active
2026-08-23T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,8.0,13,26.7,74,19.3,269,5.36,0.094,8.1,2.0,active
2026-08-23T16:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.3,25,26.2,77,20.4,273,5.659,-0.297,7.0,2.7,active
2026-08-23T17:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.5,29,25.7,77,17.5,267,4.854,0.254,7.3,3.2,active
2026-08-23T18:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.0,25,24.6,83,14.8,269,4.111,0.072,7.7,5.6,active
2026-08-23T19:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.2,20,23.8,87,13.6,263,3.75,0.46,8.2,8.9,active
2026-08-23T20:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,25.3,42,23.5,88,13.1,261,3.594,0.569,9.3,11.0,active
2026-08-23T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.2,45,23.3,89,11.9,264,3.287,0.346,9.6,11.0,active
2026-08-23T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,24.3,40,23.2,90,10.8,267,2.996,0.157,9.0,9.8,active
2026-08-23T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,24.0,40,23.3,89,11.6,265,3.21,0.281,8.4,8.5,active
2026-08-24T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.1,35,22.9,91,10.8,265,2.989,0.261,5.8,6.0,active
2026-08-24T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.0,35,22.9,91,10.3,265,2.85,0.249,4.4,5.1,active
2026-08-24T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.4,29,22.7,92,9.4,265,2.601,0.228,3.6,4.8,active
2026-08-24T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.7,21,22.6,93,8.4,260,2.298,0.405,3.3,4.8,active
2026-08-24T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.0,20,23.4,90,10.3,265,2.85,0.249,3.9,4.3,active
2026-08-24T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.6,21,23.2,91,10.3,270,2.861,0.0,4.3,4.8,active
2026-08-24T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.1,28,23.5,89,10.3,272,2.859,-0.1,5.0,5.5,active
2026-08-24T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.4,34,24.6,83,13.5,273,3.745,-0.196,6.2,5.6,active
2026-08-24T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,23.1,38,25.8,76,13.2,275,3.653,-0.32,8.2,4.8,active
2026-08-24T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.4,35,26.9,70,13.5,273,3.745,-0.196,10.2,3.4,active
2026-08-24T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.7,31,27.5,69,17.3,268,4.803,0.168,11.1,2.4,active
2026-08-24T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.8,21,28.2,65,15.9,267,4.411,0.231,11.2,1.9,active
2026-08-24T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.7,17,28.2,66,18.0,279,4.938,-0.782,10.4,1.7,active
2026-08-24T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.5,19,27.0,73,20.7,271,5.749,-0.1,10.2,1.9,active
2026-08-24T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,13.5,22,27.5,69,18.9,272,5.247,-0.183,9.6,2.4,active
2026-08-24T16:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.3,25,27.1,70,20.4,273,5.659,-0.297,9.1,3.3,active
2026-08-24T17:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.0,26,26.0,76,17.1,266,4.738,0.331,11.3,4.5,active
2026-08-24T18:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.3,30,24.6,83,14.2,266,3.935,0.275,11.2,6.4,active
2026-08-24T19:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.0,30,23.9,85,14.0,261,3.841,0.608,10.8,8.9,active
2026-08-24T20:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,13.5,22,23.4,87,12.7,254,3.391,0.972,11.1,10.7,active
2026-08-24T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,14.4,24,23.3,89,11.7,256,3.153,0.786,11.1,11.2,active
2026-08-24T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.9,38,23.2,90,11.4,255,3.059,0.82,11.5,10.9,active
2026-08-24T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.4,37,23.2,89,11.2,254,2.991,0.858,10.7,10.3,active
2026-08-25T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.5,30,23.0,89,11.0,264,3.039,0.319,7.9,9.1,active
2026-08-25T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.0,28,22.8,91,11.5,261,3.155,0.5,6.2,7.5,active
2026-08-25T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.5,32,22.9,90,12.2,262,3.356,0.472,5.5,6.3,active
2026-08-25T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,14.9,24,22.6,90,11.2,264,3.094,0.325,4.4,5.7,active
2026-08-25T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,14.8,24,22.6,90,10.9,279,2.991,-0.474,3.5,5.5,active
2026-08-25T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.5,34,22.6,90,10.5,264,2.901,0.305,3.5,4.8,active
2026-08-25T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.0,45,22.6,91,9.0,264,2.486,0.261,3.5,5.3,active
2026-08-25T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.1,30,23.1,89,9.6,266,2.66,0.186,4.1,5.8,active
2026-08-25T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.8,29,24.3,83,13.7,268,3.803,0.133,5.3,5.9,active
2026-08-25T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,26.2,43,25.3,77,14.6,274,4.046,-0.283,8.2,5.0,active
2026-08-25T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,24.5,40,26.6,71,15.3,279,4.198,-0.665,10.3,3.5,active
2026-08-25T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.7,34,26.6,73,17.7,273,4.91,-0.257,11.5,2.4,active
2026-08-25T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,28.6,47,27.3,69,16.4,274,4.544,-0.318,12.2,1.9,active
2026-08-25T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,36.9,61,28.1,65,17.3,268,4.803,0.168,12.6,1.8,active
2026-08-25T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,34.2,57,28.3,64,20.2,270,5.611,0.0,12.3,2.0,active
2026-08-25T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.9,33,27.4,68,19.4,270,5.389,0.0,11.2,2.6,active
2026-08-25T16:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.6,29,26.6,71,19.3,269,5.36,0.094,11.0,3.5,active
2026-08-25T17:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.6,31,26.0,74,17.6,262,4.841,0.68,21.3,4.4,active
2026-08-25T18:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.4,35,24.7,81,15.1,262,4.154,0.584,18.6,6.2,active
2026-08-25T19:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,31.3,52,23.7,85,14.1,260,3.857,0.68,17.0,8.6,active
2026-08-25T20:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,31.9,53,23.3,88,13.6,258,3.695,0.785,15.8,10.6,active
2026-08-25T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,35.0,58,23.3,88,12.4,261,3.402,0.539,15.2,11.8,active
2026-08-25T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,37.5,62,23.4,89,11.9,260,3.255,0.574,14.9,12.5,active
2026-08-25T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.8,46,23.2,89,11.9,265,3.293,0.288,14.4,12.5,active
2026-08-26T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,23.7,39,23.0,89,14.4,261,3.951,0.626,12.7,11.2,active
2026-08-26T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.9,46,22.7,91,13.8,263,3.805,0.467,10.6,9.2,active
2026-08-26T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,30.6,51,22.7,90,13.7,265,3.791,0.332,8.7,7.5,active
2026-08-26T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.9,29,22.6,90,13.9,266,3.852,0.269,6.9,6.5,active
2026-08-26T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.8,29,22.6,90,13.9,264,3.84,0.404,6.2,5.9,active
2026-08-26T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.6,37,22.9,90,12.0,261,3.292,0.521,4.4,4.8,active
2026-08-26T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.2,37,22.6,92,11.2,273,3.107,-0.163,4.1,5.3,active
2026-08-26T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.0,36,22.9,91,13.9,276,3.84,-0.404,4.4,6.0,active
2026-08-26T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.7,34,24.0,85,15.3,279,4.198,-0.665,5.2,6.1,active
2026-08-26T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.5,35,25.4,78,16.6,280,4.541,-0.801,7.6,5.1,active
2026-08-26T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.6,37,26.5,73,19.1,275,5.285,-0.462,10.4,3.5,active
2026-08-26T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,25.9,43,27.5,69,18.1,276,5.0,-0.526,13.5,2.3,active
2026-08-26T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,23.6,39,28.1,66,17.5,274,4.849,-0.339,15.4,1.8,active
2026-08-26T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,28.6,47,28.3,64,18.2,273,5.049,-0.265,14.9,1.7,active
2026-08-26T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,30.9,51,28.1,66,19.1,272,5.302,-0.185,15.4,2.0,active
2026-08-26T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.0,45,27.7,67,18.2,272,5.053,-0.176,16.1,2.5,active
2026-08-26T16:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.0,35,27.0,71,18.8,273,5.215,-0.273,15.8,3.4,active
2026-08-26T17:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.4,32,26.1,74,16.6,271,4.61,-0.08,17.6,4.2,active
2026-08-26T18:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,24.0,40,25.0,79,14.3,265,3.957,0.346,16.4,6.6,active
2026-08-26T19:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.7,36,23.9,85,13.9,264,3.84,0.404,15.5,9.8,active
2026-08-26T20:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,23.2,38,23.7,85,13.4,256,3.612,0.9,13.8,12.2,active
2026-08-26T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.4,45,23.3,86,12.1,260,3.31,0.584,11.2,13.0,active
2026-08-26T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,31.1,51,23.1,89,10.5,258,2.853,0.606,9.0,12.8,active
2026-08-26T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,30.8,51,23.1,88,12.4,257,3.356,0.775,7.0,12.0,active
2026-08-27T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,28.8,48,23.1,89,12.5,266,3.464,0.242,5.1,10.1,active
2026-08-27T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,24.4,40,23.2,89,12.2,261,3.347,0.53,4.2,7.4,active
2026-08-27T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.9,33,23.0,90,12.1,264,3.343,0.351,3.8,5.5,active
2026-08-27T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.0,26,22.9,89,12.6,267,3.495,0.183,3.2,5.0,active
2026-08-27T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,13.5,22,22.8,90,12.5,265,3.459,0.303,2.6,5.1,active
2026-08-27T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.8,26,22.8,91,12.8,261,3.512,0.556,3.7,4.5,active
2026-08-27T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.3,30,23.1,88,14.1,256,3.8,0.948,3.8,4.7,active
2026-08-27T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.6,31,23.3,86,13.3,261,3.649,0.578,4.0,4.9,active
2026-08-27T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.3,37,24.0,83,17.7,260,4.842,0.854,6.9,4.8,active
2026-08-27T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,30.1,50,25.4,75,19.7,264,5.442,0.572,10.2,4.0,active
2026-08-27T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,27.5,45,26.4,70,17.5,269,4.86,0.085,11.1,2.8,active
2026-08-27T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.0,30,27.3,64,18.8,260,5.143,0.907,11.4,2.0,active
2026-08-27T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.1,36,27.6,63,17.5,270,4.861,0.0,11.6,1.7,active
2026-08-27T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.5,30,26.8,66,22.0,268,6.107,0.213,10.7,1.8,active
2026-08-27T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.5,29,26.6,70,19.1,269,5.305,0.093,9.1,2.1,active
2026-08-27T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.9,29,26.5,68,19.4,264,5.359,0.563,8.7,2.3,active
2026-08-29T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.4,34,22.8,90,14.4,261,3.951,0.626,3.6,8.5,active
2026-08-29T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.5,35,23.0,90,12.8,264,3.536,0.372,2.7,7.7,active
2026-08-29T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.9,28,23.0,89,16.0,267,4.438,0.233,2.2,6.8,active
2026-08-29T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.8,18,22.9,89,17.1,266,4.738,0.331,1.7,5.8,active
2026-08-29T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,13.4,22,22.8,90,17.1,263,4.715,0.579,1.6,4.8,active
2026-08-29T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.0,20,22.5,91,18.4,266,5.099,0.357,3.4,4.2,active
2026-08-29T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.5,17,22.3,92,16.4,269,4.555,0.08,3.0,4.7,active
2026-08-29T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,8.6,14,22.9,89,17.5,266,4.849,0.339,3.1,5.4,active
2026-08-30T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.6,26,22.6,89,18.5,263,5.101,0.626,3.0,3.8,active
2026-08-30T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,21.2,35,23.5,84,20.4,264,5.636,0.592,3.6,3.6,active
2026-08-30T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.4,27,25.4,73,20.2,268,5.608,0.196,4.9,3.0,active
2026-08-30T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.3,17,26.6,68,21.1,267,5.853,0.307,5.8,2.1,active
2026-08-30T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.3,27,27.0,66,19.8,266,5.487,0.384,6.1,1.5,active
2026-08-30T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.0,25,27.7,63,23.4,272,6.496,-0.227,5.8,1.3,active
2026-08-30T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,9.4,15,28.0,62,24.2,273,6.713,-0.352,5.5,1.4,active
2026-08-30T14:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.4,17,28.0,61,23.9,271,6.638,-0.116,5.0,1.7,active
2026-08-30T15:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.5,19,27.0,67,21.6,270,6.0,0.0,5.1,2.1,active
2026-08-30T16:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,9.5,15,26.3,71,19.1,271,5.305,-0.093,5.4,2.6,active
2026-08-30T17:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.9,19,25.8,73,16.3,264,4.503,0.473,8.1,2.8,active
2026-08-30T18:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.8,31,24.6,78,15.2,263,4.191,0.515,7.5,4.5,active
2026-08-30T19:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.9,31,23.7,82,13.1,263,3.612,0.443,7.3,6.8,active
2026-08-30T20:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.7,26,23.3,87,11.6,265,3.21,0.281,7.0,8.4,active
2026-08-30T21:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.8,19,23.5,87,11.9,264,3.287,0.346,6.5,8.7,active
2026-08-30T22:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,16.6,27,23.4,87,13.3,267,3.689,0.193,5.6,8.3,active
2026-08-30T23:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.3,25,22.8,89,13.8,263,3.805,0.467,4.9,7.7,active
2026-08-31T00:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.0,25,22.6,89,13.9,266,3.852,0.269,4.0,7.0,active
2026-08-31T01:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,20.7,34,22.3,90,13.9,266,3.852,0.269,3.7,6.2,active
2026-08-31T02:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.3,28,22.3,90,14.2,268,3.942,0.138,3.3,5.5,active
2026-08-31T03:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,11.8,19,22.4,89,15.0,266,4.157,0.291,2.8,5.1,active
2026-08-31T04:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,9.6,16,22.3,90,15.0,263,4.136,0.508,2.5,4.9,active
2026-08-31T05:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,7.7,12,22.4,88,15.5,266,4.295,0.3,2.1,4.5,active
2026-08-31T06:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,10.1,16,22.3,89,15.2,264,4.199,0.441,2.4,4.8,active
2026-08-31T07:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.9,26,23.0,87,13.9,266,3.852,0.269,3.2,5.2,active
2026-08-31T08:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.1,25,24.0,82,19.7,274,5.459,-0.382,3.1,5.2,active
2026-08-31T09:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.2,30,25.5,74,20.6,274,5.708,-0.399,4.6,4.3,active
2026-08-31T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.5,32,26.6,69,18.8,275,5.202,-0.455,5.5,2.9,active
2026-08-31T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,15.6,26,27.6,63,17.9,273,4.965,-0.26,6.8,1.9,active
2026-08-31T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,19.6,32,28.3,60,18.0,272,4.997,-0.174,7.3,1.5,active
2026-08-31T13:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,17.8,29,28.6,58,18.8,279,5.158,-0.817,7.3,1.4,active
2026-09-01T10:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,22.2,37,27.1,67,16.7,271,4.638,-0.081,5.8,3.6,active
2026-09-01T11:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,18.4,30,28.1,61,15.7,272,4.358,-0.152,6.3,2.3,active
2026-09-01T12:00,PUN_11613,"Revenue Colony-Shivajinagar, Pune - IITM",18.5301,73.8496,12.9,21,28.9,57,16.0,273,4.438,-0.233,6.3,1.8,active
